order_id,order_date,customer_id,product_category,region,quantity,unit_price,discount,payment_method,delivery_days,customer_rating,revenue
61220,2023-11-28,76c02bd4-da6c-4298-b421-63beca4bba0c,Beauty,Oceania,2,194.337,0.0,BankTransfer,9.0,4.1,388.67
19403,2025-03-15,97f3a5de-b145-46b0-98b2-a4ac4519b98c,Beauty,North America,4,51.49,0.0,BankTransfer,8.0,3.4,205.96
32716,2025-05-16,fff4bad5-898d-4119-bd51-3ea9677769ad,Automotive,Africa,1,120.32,0.1,CreditCard,6.0,4.9,108.29
52570,2025-01-08,2687c2ed-6fc0-4743-a1cb-0b88f8272b68,Automotive,Oceania,1,47.59,0.0,PayPal,6.0,3.5,47.59
26335,2025-06-13,79d50b46-1430-49a9-8deb-011d26b6dd29,Home,Europe,4,319.5,,Cash,1.0,2.4,1278.0
3734,2023-10-25,217bc29e-ec95-43e9-a1fa-246624f982ec,Home,Oceania,2,271.29,0.0,CreditCard,3.0,2.5,542.58
22915,2024-06-07,1a492555-2b89-44a1-a279-9225adb3a657,Sports,South America,1,131.8,0.0,BankTransfer,5.0,4.9,131.8
93505,2023-03-28,7edfb18f-cd9a-47c2-8831-7080af890c90,Fashion,Asia,3,240.55,0.15,PayPal,6.0,3.0,613.4
57336,2025-04-27,ab5efb61-d027-497e-b5bc-9aa155ceca09,Toys,Oceania,4,379.23,0.1,CreditCard,6.0,2.8,1365.23
23343,2025-03-17,87fe47c4-06d9-4a16-8c4d-9c5cd67638a7,Home,South America,3,319.54,0.2,CreditCard,2.0,3.1,766.9
55013,2023-10-01,5c18020a-1dec-4558-bdf3-e9b0683bb8cf,Sports,North America,1,435.39,0.0,Cash,6.0,4.2,435.39
35430,2023-08-30,05815e22-1dd2-49c1-8a2f-1f4fdf39c62e,Beauty,Africa,3,232.29,0.05,PayPal,3.0,3.4,662.03
20975,2024-09-01,15224687-6efd-4fb1-a4a9-358820155171,Fashion,South America,2,404.69,0.0,PayPal,5.0,3.7,809.38
86740,2025-12-10,20cd3ff8-df83-4bb1-8ea5-8f277cbd9bd9,Electronics,South America,2,194.44,0.1,Cash,8.0,3.9,349.99
69041,2025-05-24,93f4be74-1e8f-4aa3-8ab8-31f6fbf23f67,Toys,North America,2,47.61,0.0,CreditCard,7.0,3.0,95.22
46378,2023-02-25,2404576a-13d6-4942-98ed-02a8868259c4,Automotive,South America,5,282.41,0.1,BankTransfer,2.0,3.2,1270.85
86017,2024-09-27,70c03847-f05d-4408-ba88-4a7a833a69dc,Electronics,Oceania,5,269.49,0.0,BankTransfer,7.0,3.1,1347.45
68003,2025-04-24,9a2a6d77-6521-4e2a-8afc-7724cf4c1bca,Sports,Africa,5,23.31,0.0,CreditCard,2.0,2.9,116.55
49471,2023-03-08,53817689-11a3-4e27-bf7f-d74b41f84ff4,Beauty,South America,2,277.42,,Cash,1.0,3.4,554.84
70437,2024-02-04,44f09273-2cb0-4cfd-8329-6076e847da6b,Home,Oceania,4,221.66,0.1,PayPal,3.0,4.3,797.98
53869,2024-09-18,de6a4c5b-616e-426f-8982-33d21a164704,Sports,South America,4,492.18,0.0,BankTransfer,1.0,2.3,1968.72
16580,2023-06-11,40685469-5a88-43ed-a686-1921057de4d0,Fashion,Europe,4,162.19,0.05,Cash,6.0,2.7,616.32
61758,2024-09-22,1bcf1c2e-23e1-45c8-bcd4-6a34840d0878,Fashion,South America,5,44.34,0.1,CreditCard,6.0,2.6,199.53
32853,2024-07-19,5ccb4317-9cef-4290-9643-7d2aba77f532,Automotive,North America,3,439.59,0.0,BankTransfer,4.0,4.1,1318.77
39924,2024-08-23,40c298f0-080c-4389-84d4-8a6c4b2ae8a1,Home,South America,5,218.66,0.2,BankTransfer,4.0,4.7,874.64
63421,2025-09-01,05d0e0f0-2bf1-46a9-b239-bf724c8e7200,Beauty,Asia,5,,0.15,PayPal,2.0,,44.67
20198,2025-08-31,63edbae3-9c9b-4e79-9e6f-1e24a8b1e1a7,Toys,South America,1,413.27,0.0,PayPal,1.0,4.7,413.27
5474,2025-10-06,98cb3cb4-e2f7-47ea-8cf2-fdf8ec1f5d97,Toys,Oceania,5,51.44,0.0,CreditCard,4.0,3.5,257.2
60200,2023-10-10,d14dfe1b-9817-4ce0-9bb9-97226ed53543,Fashion,Europe,4,102.18,0.0,PayPal,2.0,2.4,408.72
75112,2025-09-03,e070028b-039b-41db-96c8-15e555f47f7d,Automotive,South America,4,393.12,0.0,BankTransfer,6.0,3.1,1572.48
35837,2024-01-31,493acbb8-cbed-4ad3-9aa1-a0c404f08bdf,Toys,Europe,3,495.5,0.0,Cash,9.0,2.4,1486.5
63236,2024-02-01,86c1cfc4-91b3-471f-afdf-a1efe1d05547,Home,North America,5,89.78,0.0,Cash,6.0,4.3,448.9
29516,2023-09-03,8f202014-7ac5-40dc-8fba-0368125c5c26,,Oceania,2,,0.0,Cash,4.0,,678.54
61671,2024-03-20,1075ae75-d336-41ad-8232-f8522badf8b8,Automotive,Europe,5,225.61,0.05,Cash,8.0,4.4,1071.65
92209,2025-06-08,761d4393-b382-4cde-afa5-b120778bc229,Automotive,Oceania,1,91.53,0.1,CreditCard,6.0,2.2,82.38
41694,2024-03-14,4ea6341a-1a4e-479b-ab78-b28f04b17841,Fashion,South America,4,144.32,0.0,Cash,8.0,3.1,577.28
26566,2025-10-08,5b444ff0-f9bd-47ea-bbee-00d897e7253f,Toys,North America,3,255.72,0.0,Cash,8.0,3.1,767.16
92752,2024-04-02,7b02e435-df6f-4458-a7a0-d5013f3723bd,Automotive,North America,5,321.3,0.1,CreditCard,9.0,2.4,1445.85
84606,2024-07-27,21b81883-3918-464c-ace9-94de045b9ff7,Beauty,North America,2,9.57,0.0,PayPal,1.0,3.3,19.14
36589,2023-09-27,c118ea20-e9b1-442d-8bf8-eddc0e38fca9,Automotive,South America,1,456.44,0.0,PayPal,1.0,3.1,456.44
84242,2025-04-30,4bfb122b-4c46-4b70-aa45-5e9d8d44f301,Sports,Africa,3,390.94,0.0,PayPal,8.0,2.8,1172.82
37941,2025-06-24,65270cce-378f-4d8f-862c-47f72165ce36,Electronics,North America,1,26.23,0.0,PayPal,8.0,4.3,26.23
85998,2023-05-23,eee38f3e-ec98-4abc-89ee-69ae9af63bc3,Electronics,North America,4,359.61,0.0,PayPal,4.0,4.9,1438.44
16695,2025-11-16,1593191b-2e46-44fd-8d52-925549aecb6e,Home,North America,6,386.01,0.1,BankTransfer,3.0,4.2,2084.45
72157,2024-11-30,9fd90b11-d5d1-4bef-8449-c38ed04bc1f8,Electronics,Oceania,4,331.317,0.0,CreditCard,3.0,2.7,1325.27
12581,2025-12-24,b4b4aba9-4db7-4ad7-85c3-822093cc50ac,Fashion,Europe,1,310.65,0.0,Cash,6.0,2.8,310.65
97434,2025-05-31,f5513c8b-dc51-4835-88d0-a87178d2ccaa,Beauty,Asia,3,193.82,0.15,BankTransfer,6.0,5.0,494.24
24315,2024-10-25,5bf0be14-a6c9-4960-b0c9-5e1edb6e45bc,Sports,Africa,3,482.42,0.0,Cash,9.0,2.6,1447.26
58573,2025-04-04,9c0256f6-1aee-4105-a450-61c91fd423a4,Home,Europe,3,453.4,0.05,Cash,9.0,2.2,1292.19
29777,2025-06-05,49314ad2-7b57-44e3-a52f-954bc67eb983,Fashion,Europe,2,,0.2,CreditCard,9.0,4.0,94.58
5549,2025-03-07,91ae757c-8607-4228-920b-58cfbb916d1c,Toys,North America,4,87.44,0.1,Cash,2.0,3.9,314.78
80797,2025-05-08,4bf64684-6e58-4c2e-953f-22aef9e3e218,Electronics,Oceania,5,52.07,0.0,Cash,1.0,4.7,260.35
39484,2024-01-06,92aab45e-c146-44f8-8d9c-79bc2a418a5f,Automotive,Africa,3,457.71,0.0,BankTransfer,9.0,4.6,1373.13
9963,2024-06-04,e37fb2dd-2f8a-48e5-86bc-b0d00415052c,Beauty,South America,3,456.92,0.15,Cash,2.0,3.3,1165.15
47175,2025-07-28,91354360-eb5c-4275-9ca4-c51c5e92249f,Toys,South America,4,249.84,0.1,Cash,1.0,4.6,899.42
49780,2023-06-09,0a966abc-4b53-4cbc-9430-4757b1def117,Beauty,South America,1,434.62,0.0,BankTransfer,9.0,4.4,434.62
27647,2025-12-09,4200d170-5c6d-4c7b-ab5a-d51f05efa8b1,Fashion,Europe,5,476.77,0.0,PayPal,7.0,3.8,2383.85
32666,2023-03-23,054a7537-94f8-4d94-8217-a0b9a7e88bd4,Fashion,Europe,5,418.51,0.0,Cash,1.0,4.5,2092.55
87860,2024-08-31,77a07acc-ecdd-4d80-8433-e8a68e91fb68,Home,Africa,4,480.42,0.0,CreditCard,3.0,3.8,1921.68
19371,2025-10-05,ec5464a1-8773-4e8a-b013-d7625d4a2b4a,Toys,Asia,3,33.59,0.15,BankTransfer,6.0,2.2,85.65
79096,2023-11-27,e732a683-6d64-419e-b913-d8e89594a115,Electronics,Oceania,6,309.996,0.0,CreditCard,4.0,3.3,1859.98
60340,2025-10-16,90fca244-fcd6-4e46-9118-63b29c4cd555,Beauty,Oceania,3,266.49,0.0,BankTransfer,5.0,4.9,799.47
53281,2025-01-03,f048fc39-dbca-4cfd-8161-e369ebd44c37,Automotive,North America,2,435.74,0.1,BankTransfer,6.0,4.1,784.33
23274,2025-04-22,c01a48b1-6937-4c46-9c3a-bd2a62ccac09,Automotive,Africa,5,275.98,0.0,Cash,3.0,4.8,1379.9
4901,2024-11-27,279f5df0-da2d-4df9-a3c1-4a53acf96a12,Electronics,Asia,5,51.93000000000001,0.0,Cash,9.0,4.4,259.65
57381,2025-11-13,dd21a19b-16fa-4c2e-9c6a-f7860a4b49c6,Sports,Europe,5,114.678,0.05,PayPal,4.0,2.8,544.72
86172,2024-11-16,6860b33f-44a2-4aad-b2ff-86e15f559c7c,Beauty,North America,5,161.34300000000002,0.1,Cash,4.0,,726.04
19295,2024-12-16,8276c48c-9ff8-4ad8-baf8-c27f0fddd13b,Electronics,Europe,1,479.13,0.15,PayPal,9.0,3.8,407.26
58453,2025-05-14,47fcc41c-3cf4-43f4-ad97-667bd999c533,Beauty,,4,351.49,0.1,PayPal,3.0,4.8,1265.36
54208,2025-03-24,6b40431b-cd24-407e-b8df-bd843c1a55f3,Electronics,Oceania,2,470.71,0.0,CreditCard,9.0,3.7,941.42
72894,2024-04-07,ded8eeb5-761c-4ca7-96f1-d7e0c3cb9f79,Beauty,Europe,4,69.58,0.15,PayPal,2.0,4.8,236.57
69509,2024-04-06,b4305a2e-86e9-45b3-b4e4-b04bfd68d348,Electronics,Asia,1,376.5,0.0,BankTransfer,6.0,4.4,376.5
62489,2023-07-05,3c3b984f-e6d3-4590-a894-94b8070ee490,Beauty,Europe,4,323.49,0.05,CreditCard,1.0,2.3,1229.26
8960,2025-11-22,c2fdb44a-7a8e-454f-9c44-91791d7a0bd0,Sports,North America,6,129.753,0.0,CreditCard,3.0,4.4,778.52
61140,2025-03-19,516a6427-92a2-4ac0-8f1f-b4d662e13fb1,Fashion,Oceania,3,466.21,0.0,BankTransfer,5.0,2.6,1398.63
35457,2025-10-29,002e1d10-db37-443a-bf11-910141236498,Sports,North America,4,8.86,0.0,Cash,8.0,4.0,35.44
19851,2023-07-19,91e62df6-9435-4b94-aa40-49d282033ec2,Toys,Oceania,5,198.81,0.0,PayPal,1.0,3.5,994.05
66316,2025-03-15,da695b09-69f8-46e9-b5ab-963c2c5ec803,Sports,Africa,4,26.42,0.15,Cash,6.0,4.2,89.83
15195,2024-04-14,d55cec3a-3568-4809-9268-358f6cd65311,Toys,Africa,1,135.88,0.0,PayPal,2.0,3.0,135.88
36645,2023-07-31,568fe4fe-f858-4532-bc9f-ca6ff0ee7620,Toys,South America,3,81.51,0.0,PayPal,9.0,3.9,244.53
31949,2025-12-13,43c9f21a-4cc6-4333-94c9-65c7ffa8e1ad,Home,Oceania,1,34.82,0.0,Cash,7.0,4.4,34.82
67887,2025-09-16,b001724e-0ec2-4829-b77f-7fdccd689f4b,Beauty,Oceania,5,380.27,0.05,CreditCard,3.0,3.8,1806.28
26502,2023-02-22,e02437a2-374f-4c2c-9c01-ae7b9d72bd2c,Sports,Oceania,3,42.39,0.0,Cash,5.0,4.7,127.17
97053,2024-03-22,80ae10d0-18b7-4755-8905-e014abea2b2d,Home,South America,1,350.15,0.1,PayPal,8.0,4.2,315.14
72953,2023-10-29,838bb07c-c58d-4e8c-8475-1be6608b313d,Beauty,Oceania,3,327.03,0.0,BankTransfer,5.0,2.8,981.09
94350,2024-01-29,666b0650-923a-4139-b4d0-28b48ef4d724,Automotive,Europe,5,203.04,0.0,BankTransfer,6.0,2.5,1015.2
34635,2024-08-24,db707b39-7132-4dcf-ba17-c8a4e8750483,Home,Oceania,3,398.91,0.2,PayPal,1.0,4.2,957.38
10724,2025-04-21,dc05fa81-9e08-4083-a045-9a6a75cef7db,Automotive,Europe,3,371.06,0.0,Cash,4.0,3.1,1113.18
44148,2023-01-18,7e14f5e7-bb1d-432d-9c33-562daafb56c0,Beauty,Asia,1,437.03,0.0,BankTransfer,9.0,4.0,437.03
21397,2025-09-22,b9c3267c-299d-4a89-916c-d9fda26d3ed1,Fashion,South America,1,148.43,0.0,PayPal,8.0,,148.43
51387,2025-08-20,33a71918-31bc-43e6-b4a1-1f462a08fa8d,Toys,South America,2,339.19,0.0,BankTransfer,5.0,4.4,678.38
66689,2025-12-14,78dc4a45-cbd6-4854-9246-9425ec03052d,Automotive,Asia,5,100.26,0.0,Cash,5.0,3.5,501.3
93040,2024-09-27,b4626256-3375-4947-aeee-5b2297c8d04d,Toys,North America,4,411.99,0.0,Cash,3.0,5.0,1647.96
83359,2023-11-07,5435d383-d40b-43ef-9958-7833537fd800,Beauty,Oceania,2,37.377,0.0,Cash,3.0,2.3,74.75
20035,2025-04-21,6b91a4b6-9daa-4003-8569-c3a77610468f,Sports,Europe,4,71.51,0.05,PayPal,3.0,2.9,271.74
68253,2024-07-24,ac698a91-6311-4b3c-aa6f-15732e792def,Sports,Africa,5,274.94,0.1,BankTransfer,7.0,3.2,1237.23
29285,2024-06-24,9ecbef4e-744f-49c1-8a6b-804747cba7c8,Toys,North America,1,493.18,0.2,CreditCard,8.0,3.8,394.54
2324,2023-10-26,909e21ba-8a38-45aa-91be-ba8e0a8aeb94,Toys,Africa,4,139.95,0.0,PayPal,7.0,3.0,559.8
27603,2025-10-10,fe290032-68c3-4565-a5e2-e0176ed26dba,Sports,Oceania,4,414.33,0.05,BankTransfer,6.0,3.9,1574.45
30966,2024-09-12,720c5e44-a894-4ccd-a663-196522da0119,Home,South America,2,143.32,0.0,BankTransfer,1.0,4.6,286.64
73701,2025-11-27,ae8191a6-4ecc-4510-9690-605490e6a652,Automotive,Africa,3,335.745,0.1,CreditCard,2.0,4.1,906.51
41920,2023-04-15,3fa8b844-3eb5-4f4d-a375-cbe30cfea4f2,Toys,Europe,2,183.27,0.0,Cash,7.0,3.9,366.54
82406,2023-09-28,9a8aa879-d49e-4a1f-8deb-c1980add7ac9,Sports,Asia,3,371.24,0.0,PayPal,4.0,4.4,1113.72
18894,2025-02-23,87361a9f-c0bd-4c2d-a8d9-d2b446560d3a,Beauty,Oceania,1,385.55,0.05,PayPal,8.0,3.3,366.27
22934,2024-05-26,bea2ceca-a7bd-4535-ae90-4535ed4d303c,Electronics,North America,4,460.5,0.05,PayPal,2.0,3.8,1749.9
54120,2023-01-22,862e9909-f221-4a7f-8532-3499d7c5216b,Beauty,Oceania,5,9.06,0.1,Cash,4.0,4.4,40.77
71391,2024-04-22,83258987-71c5-4d95-8aaa-e26b6c2719c7,Toys,Africa,4,414.25,0.15,Cash,3.0,4.5,1408.45
85216,2025-01-04,b2e6bea5-2f9e-4133-a698-33d55130cda5,Fashion,North America,5,19.02,0.05,CreditCard,9.0,3.9,90.34
77574,2023-04-14,2e07772e-0db9-4ca1-9600-543077c5e3ee,Fashion,North America,4,92.23,0.0,BankTransfer,9.0,4.1,368.92
25489,2023-08-07,7484f957-f6c5-4e9f-a44c-c88bc5ba85a4,Toys,Oceania,1,421.85,0.0,PayPal,2.0,4.4,421.85
13971,2024-02-07,25c0eac3-a286-4f80-b4e0-958b17ded331,Electronics,Asia,2,389.85,0.1,BankTransfer,4.0,3.8,701.73
42446,2023-02-10,5ab065d2-6d2c-48b8-a1cd-3ef58f405d61,Toys,Asia,2,47.14,0.15,CreditCard,1.0,2.2,80.14
57189,2023-06-12,b42eea4b-5783-4ea9-a9d2-a25d4641b888,Toys,Europe,2,496.13,0.0,Cash,1.0,2.4,992.26
57710,2024-10-06,,Home,Europe,4,95.52,0.05,Cash,3.0,3.0,362.98
83944,2024-05-05,ea610895-da65-47e3-9ad2-2e5b95a093a7,Electronics,North America,1,97.07,0.15,Cash,2.0,4.2,82.51
57259,2023-09-14,082e68db-b53c-41e1-8b2c-9e7295f6130c,Toys,South America,3,400.53,0.0,PayPal,8.0,3.0,1201.59
65434,2024-05-08,097a4e0b-54df-49a9-b136-a86560f34f17,Sports,Europe,3,56.63,0.0,Cash,8.0,3.8,169.89
27977,2023-06-17,90dd9b6d-ccbe-459f-8b81-ba955c01243f,Beauty,Oceania,3,454.46,0.1,Cash,1.0,3.1,1227.04
12201,2023-01-17,ba9b9531-66cc-4f46-ba53-8c4ca404aeeb,Home,Europe,1,365.37,0.0,Cash,5.0,2.4,365.37
73042,2023-04-25,13ffcbb3-1d7d-4f67-b670-3f3b8ba4a65d,Fashion,North America,3,235.81,0.0,CreditCard,6.0,4.5,707.43
46859,2023-09-26,542c4032-9e1d-4d3c-a482-fd9712cf10a0,Toys,South America,4,97.41,0.1,CreditCard,9.0,2.5,350.68
67680,2025-11-13,5ddd0392-2d1e-49ed-9c70-7d52273d83a3,Sports,Oceania,4,298.593,0.0,Cash,4.0,3.5,1194.37
73431,2024-09-19,0a8c53c6-dc66-42dd-bbfd-7fc9e07985cd,Fashion,South America,4,100.66,0.0,BankTransfer,1.0,4.9,402.64
52739,2025-01-24,43e71949-86f6-445f-a2e5-a9b94ec59497,Electronics,North America,3,480.64,0.0,Cash,1.0,3.4,1441.92
2212,2025-04-16,3f46057b-7165-436b-b997-c779c56f05e6,Electronics,Africa,2,142.96,0.2,CreditCard,8.0,2.2,228.74
67611,2024-12-17,78d6736e-c249-4f8a-ab52-ad6e5a22c20e,Fashion,Asia,2,344.68,0.1,Cash,1.0,4.6,620.42
63950,2024-11-05,bc9b235b-c63a-4e9a-b7b2-e442b4708bd9,Home,Europe,2,364.446,0.1,CreditCard,6.0,3.5,656.0
27094,2023-07-24,eea3316e-b1a7-4a11-84b5-7bb8f37b8d86,Sports,Oceania,3,369.66,0.0,PayPal,4.0,3.4,1108.98
89484,2023-02-13,461e5bd0-7762-4057-a06d-779296ae2fcf,Sports,South America,1,14.29,0.05,CreditCard,9.0,3.7,13.58
54417,2024-06-15,7a436735-7865-417e-87e9-e14a4398a63b,Automotive,South America,1,454.78,0.0,BankTransfer,9.0,2.3,454.78
12107,2023-07-24,cf11be94-02a6-427c-8d16-192b515b1487,Electronics,Africa,1,377.16,0.0,Cash,7.0,2.4,377.16
18353,2025-03-08,08a8fbdc-522a-4bb1-9c24-c791ad07020c,Beauty,Africa,3,376.09,0.0,CreditCard,9.0,3.3,1128.27
50440,2024-04-28,9482f925-f9e1-4a1a-b472-924dc970fe69,Electronics,Oceania,2,73.92,0.05,PayPal,6.0,2.3,140.45
99185,2025-08-09,35c0a4d2-ae2f-484b-afb7-67b43891221a,Beauty,Asia,4,135.71,0.15,BankTransfer,8.0,4.5,461.41
27364,2025-02-28,57f9f551-3a5c-46c1-8875-6eca1568e054,Automotive,South America,1,363.5,0.05,CreditCard,7.0,3.3,345.32
94641,2023-01-12,f3dc9c56-5d53-42c8-9e23-89109983d568,Fashion,Africa,2,237.71,0.05,PayPal,,4.2,451.65
18784,2023-03-22,7e2a9ced-8a27-427c-be77-5b7f8b4db6dc,Home,Asia,4,188.82,0.0,,7.0,2.1,755.28
58489,2025-02-01,0c81f9b0-4e25-4c38-a5b9-1de231d6241c,Beauty,Africa,3,137.97,0.2,Cash,1.0,4.3,331.13
43582,2023-08-25,80b3b2e1-941f-44fd-a791-d4f60ca22fbf,Sports,Asia,2,288.3,0.1,PayPal,7.0,5.0,518.94
47565,2024-06-06,9b9b618b-3467-41de-b091-6f27d18181cf,Automotive,Oceania,1,458.58,0.15,CreditCard,1.0,4.2,389.79
63023,2024-04-25,3cf1b6e7-f1c8-44ec-9486-293e0d2530da,Automotive,Asia,5,483.53,0.0,BankTransfer,7.0,3.1,2417.65
57645,2025-12-14,b16fad6e-db60-40eb-bdfc-a4f2e83b25f7,Home,Europe,1,34.39,0.0,Cash,8.0,3.1,34.39
88107,2023-06-25,d80abce2-10f9-4550-bb1a-0f5c402bd4d9,Beauty,Africa,5,20.66,0.05,BankTransfer,2.0,3.6,98.14
62725,2024-01-18,efb33c41-a1e7-48f2-85f6-868b3b05ffa2,Toys,Europe,3,228.1,0.15,BankTransfer,6.0,4.5,581.66
1861,2025-06-28,cbd431cc-ea7a-4c21-a1a1-a29c5228ed8d,Fashion,Oceania,2,298.88,0.0,Cash,6.0,2.1,597.76
15753,2025-01-05,1e171c05-bd50-4fad-851c-94d7dd7803c1,Sports,South America,5,20.3,0.0,Cash,4.0,3.4,101.5
88889,2025-05-12,1212e227-eb76-4351-8984-5ff93a5efbf0,Fashion,Asia,1,281.48,0.0,CreditCard,8.0,4.9,281.48
78615,2025-07-09,c8a758c3-bd5c-4a43-9989-f01b2f16e803,Home,Asia,2,465.31,0.0,PayPal,1.0,5.0,930.62
70368,2025-05-22,d1eebe93-dd78-4dda-a155-678e71a91222,Automotive,Africa,2,48.18,0.15,CreditCard,2.0,3.5,81.91
83922,2023-04-22,9eaca4aa-9851-4af6-bd8c-c7b96bcdb95e,Electronics,South America,2,259.7,0.0,Cash,6.0,2.5,519.4
46250,2023-05-24,7d521537-e092-48d0-872d-f911a9b4e4b1,Fashion,North America,1,82.39,0.1,CreditCard,8.0,4.7,74.15
36566,2024-08-17,3653d055-37c0-4b1d-a37a-f4808ef71cba,Automotive,South America,1,360.36,0.0,Cash,9.0,3.4,360.36
28212,2025-05-22,a12a2031-92da-4b36-9879-27a2da212725,Fashion,South America,2,366.86,0.0,PayPal,6.0,3.4,733.72
88301,2023-06-27,264cd37f-3f76-4984-9342-1a09669b8e08,Sports,South America,3,305.61,0.05,PayPal,4.0,2.2,870.99
15572,2023-02-13,c5a9106e-aa3c-48dd-be34-cde12559506f,Fashion,North America,5,38.49,0.0,BankTransfer,1.0,3.8,192.45
98588,2025-06-28,f20da490-e36f-4f3a-b8d3-80ca90e07b7e,Sports,North America,4,463.81,0.1,BankTransfer,2.0,4.0,1669.72
2300,2023-07-18,36fea0b4-38cd-4122-bc01-45e14ce2afa2,Electronics,Oceania,5,20.87,0.0,CreditCard,8.0,3.4,104.35
35768,2025-05-10,65399d75-47e2-4ede-a83e-b503e424e48f,Sports,South America,3,423.91,0.2,Cash,9.0,3.4,1017.38
16823,2024-02-24,c25d52c2-cbdb-4d33-af65-665fae2054f6,Fashion,Europe,2,499.3,0.0,Cash,9.0,3.7,998.6
26662,2024-03-26,95e2bc75-fc9b-4cb3-93e3-f02374dd877d,Home,Africa,3,389.94,0.15,BankTransfer,9.0,4.5,994.35
6400,2023-12-18,61a73056-5114-4a97-89cb-c14823b1d124,Automotive,Oceania,4,364.64,0.0,BankTransfer,7.0,2.0,1458.56
77413,2025-12-27,7d50c0e0-8cdb-4eb8-a4aa-73203cc5992d,Home,Oceania,2,392.97,0.1,PayPal,1.0,2.2,707.35
94472,2025-01-06,341af90a-8f74-4646-96b0-26e10163323c,Home,Africa,3,364.34,0.05,Cash,1.0,2.5,1038.37
81709,2023-09-17,0dbcdf75-5802-440d-9a42-6243c4541fce,Beauty,Africa,5,222.35,0.05,PayPal,6.0,2.3,1056.16
89728,2024-08-16,e5877871-59a7-4c37-89e6-39d6f440c0d2,Beauty,Asia,5,478.55,0.1,BankTransfer,3.0,2.5,2153.48
39687,2024-05-13,e34200a4-8945-4b63-8df0-31914feeec66,Sports,Oceania,5,19.44,0.1,BankTransfer,9.0,4.6,87.48
25874,2025-03-10,e5b7752e-d67e-4505-913c-e97381436ae0,Fashion,Africa,5,115.58,0.0,BankTransfer,9.0,2.4,577.9
76013,2024-11-12,89f6d50b-c996-4fa8-8a1c-6199cb9262b1,Toys,North America,5,444.312,0.15,BankTransfer,6.0,2.5,1888.33
52210,2025-04-22,dc6a9182-3039-4552-803e-b22f2dfd6fcb,Automotive,North America,5,403.63,0.0,PayPal,3.0,3.8,2018.15
98823,2023-11-20,0e7fb5b9-0b51-40e7-9c4f-1c5d4089da57,Fashion,Europe,3,118.998,0.2,PayPal,7.0,2.6,285.6
93038,2024-08-21,58b2c2a6-86fd-4e71-8dfd-cc2909612c26,Automotive,Asia,3,83.73,0.05,BankTransfer,4.0,2.5,238.63
33516,2024-07-18,ee2f4e50-5328-44e5-a707-d0f00e953e25,Electronics,Europe,2,311.62,0.1,PayPal,5.0,2.2,560.92
72772,2024-11-06,6ca653b7-9fb9-4839-9096-da0015a838a6,Automotive,South America,6,246.57300000000004,0.0,CreditCard,3.0,3.1,1479.44
95712,2025-07-28,e99ff3ca-1870-4054-bad2-59dfc708be8b,Home,Asia,4,491.71,0.0,Cash,3.0,3.0,1966.84
35779,2025-07-02,d4838f7c-b0ee-4a41-b349-9a2f43ea3062,Toys,South America,5,356.19,0.0,CreditCard,9.0,2.0,1780.95
37914,2025-07-16,,Fashion,Oceania,3,25.17,0.05,Cash,9.0,4.9,71.73
40256,2024-12-31,bddb7249-45cb-4ff7-a63e-04381486a406,Automotive,North America,5,242.75,0.0,CreditCard,2.0,2.6,1213.75
80613,2024-01-03,43475e9b-6349-4202-9e51-5b72830988a7,Sports,Africa,1,79.37,0.15,BankTransfer,2.0,4.6,67.46
2328,2024-02-05,9343e6ea-985a-4548-80ba-22a47213e7cc,Sports,Asia,2,302.65,0.15,PayPal,2.0,4.1,514.5
22263,2025-05-07,21b80e00-138e-47cb-9038-edd2694cad07,Toys,Asia,4,136.5,0.0,CreditCard,4.0,4.5,546.0
93466,2024-04-19,109cda2f-ab9b-48ea-82e7-1e889a50893d,Electronics,Africa,1,440.68,0.2,Cash,3.0,4.7,352.54
40554,2024-06-16,cb868e49-d04b-4f1b-98df-90df4833f982,Sports,North America,3,95.94,0.1,CreditCard,7.0,3.5,259.04
69918,2025-07-23,51d6cf1e-8327-4be9-9b69-a75b52695787,Electronics,Europe,3,370.22,0.1,Cash,2.0,3.2,999.59
9378,2025-04-17,1192e4dc-c99a-4a60-9fb4-6e9e15490c7e,Home,Africa,5,397.78,0.05,CreditCard,8.0,2.4,1889.45
40514,2024-02-10,b0d78504-85fd-40ff-a71a-3aeb9ea9ae96,Beauty,South America,3,52.02,0.0,Cash,6.0,4.0,156.06
75379,2025-06-30,285946b3-7218-4854-be5a-60994dc80592,Automotive,Asia,3,59.7,0.2,PayPal,8.0,4.5,143.28
78889,2024-01-03,e8999dee-ec97-4643-97fc-9b1735a4a053,Home,Asia,1,492.22,0.15,PayPal,4.0,4.4,418.39
49517,2025-12-28,08e2aeb5-f154-441a-8083-ee007ed46135,Sports,Oceania,1,447.03,0.15,Cash,6.0,4.8,379.98
15344,2023-05-07,96978820-a505-44a2-9925-0e145d29915e,Beauty,South America,3,136.94,0.05,CreditCard,3.0,3.1,390.28
82594,2025-04-30,ab6c4feb-55d2-436d-8d78-02ecbbb47e6e,Automotive,Oceania,4,203.76,0.0,CreditCard,3.0,3.4,815.04
33803,2025-01-30,c2667162-48ce-4772-848f-8175a5b05c8f,Sports,South America,1,133.36,0.1,CreditCard,3.0,3.5,120.02
